-0.000000263221,-0.000000263283,-0.000000263365,-0.000000263396,-0.000000263453,-0.000000263456,-0.000000263497,-0.000000263608,-0.000000263515,-0.000000263571,-0.000000263652,-0.000000263747,-0.000000263793,-0.000000263837,-0.000000263893,-0.000000264057,-0.000000264052,-0.000000264191,-0.000000264203,-0.000000264237,-0.000000264244,-0.000000264314,-0.000000264362,-0.000000264422,-0.000000264477,-0.000000264491,-0.000000264554,-0.000000264571,-0.000000264699,-0.000000264798,-0.000000264837,-0.000000264742,-0.000000264860,-0.000000264888,-0.000000264922,-0.000000264877,-0.000000264979,-0.000000265019,-0.000000265046,-0.000000265016,-0.000000265021,-0.000000265057,-0.000000265088,-0.000000265019,-0.000000265092,-0.000000265042,-0.000000265025,-0.000000265092,-0.000000265033,-0.000000265073,-0.000000264989,-0.000000265031,-0.000000264962,-0.000000264904,-0.000000264905,-0.000000264911,-0.000000264895,-0.000000264763,-0.000000264786,-0.000000264724,-0.000000264665,-0.000000264557,-0.000000264522,-0.000000264492,-0.000000264448,-0.000000264357,-0.000000264292,-0.000000264268,-0.000000264138,-0.000000264154,-0.000000264091,-0.000000263950,-0.000000263906,-0.000000263863,-0.000000263726,-0.000000263675,-0.000000263612,-0.000000263638,-0.000000263538,-0.000000263392,-0.000000263296,-0.000000263236,-0.000000263228,-0.000000263056,-0.000000263089,-0.000000263008,-0.000000262913,-0.000000262858,-0.000000262780,-0.000000262694,-0.000000262671,-0.000000262556,-0.000000262467,-0.000000262365,-0.000000262251,-0.000000262195,-0.000000262157,-0.000000262049,-0.000000262130,-0.000000261989,-0.000000261925,-0.000000261822,-0.000000261812,-0.000000261703,-0.000000261645,-0.000000261613,-0.000000261608,-0.000000261430,-0.000000261423,-0.000000261331,-0.000000261304,-0.000000261269,-0.000000261184,-0.000000261115,-0.000000261084,-0.000000261012,-0.000000260957,-0.000000260889,-0.000000260887,-0.000000260859,-0.000000260782,-0.000000260726,-0.000000260733,-0.000000260638,-0.000000260632
-0.000000263198,-0.000000263298,-0.000000263450,-0.000000263438,-0.000000263426,-0.000000263474,-0.000000263529,-0.000000263584,-0.000000263536,-0.000000263644,-0.000000263635,-0.000000263775,-0.000000263828,-0.000000263877,-0.000000263912,-0.000000264050,-0.000000264057,-0.000000264174,-0.000000264234,-0.000000264220,-0.000000264251,-0.000000264353,-0.000000264365,-0.000000264450,-0.000000264470,-0.000000264439,-0.000000264549,-0.000000264570,-0.000000264717,-0.000000264735,-0.000000264761,-0.000000264788,-0.000000264852,-0.000000264883,-0.000000264902,-0.000000264953,-0.000000264986,-0.000000265010,-0.000000265005,-0.000000265016,-0.000000265045,-0.000000265064,-0.000000265083,-0.000000265080,-0.000000265023,-0.000000265043,-0.000000265032,-0.000000265058,-0.000000265062,-0.000000265093,-0.000000265019,-0.000000264911,-0.000000264990,-0.000000264932,-0.000000264961,-0.000000264851,-0.000000264863,-0.000000264802,-0.000000264784,-0.000000264743,-0.000000264691,-0.000000264539,-0.000000264482,-0.000000264523,-0.000000264447,-0.000000264354,-0.000000264326,-0.000000264232,-0.000000264177,-0.000000264100,-0.000000263986,-0.000000263962,-0.000000263939,-0.000000263814,-0.000000263738,-0.000000263714,-0.000000263644,-0.000000263605,-0.000000263563,-0.000000263463,-0.000000263361,-0.000000263297,-0.000000263188,-0.000000263091,-0.000000263052,-0.000000262965,-0.000000262935,-0.000000262854,-0.000000262803,-0.000000262766,-0.000000262685,-0.000000262604,-0.000000262472,-0.000000262377,-0.000000262344,-0.000000262206,-0.000000262218,-0.000000262070,-0.000000262084,-0.000000261974,-0.000000261934,-0.000000261817,-0.000000261785,-0.000000261704,-0.000000261688,-0.000000261642,-0.000000261581,-0.000000261443,-0.000000261439,-0.000000261357,-0.000000261327,-0.000000261319,-0.000000261248,-0.000000261151,-0.000000261024,-0.000000261060,-0.000000260942,-0.000000260906,-0.000000260871,-0.000000260832,-0.000000260827,-0.000000260733,-0.000000260649,-0.000000260682,-0.000000260658
-0.000000263258,-0.000000263265,-0.000000263402,-0.000000263440,-0.000000263395,-0.000000263484,-0.000000263491,-0.000000263555,-0.000000263545,-0.000000263571,-0.000000263744,-0.000000263658,-0.000000263810,-0.000000263849,-0.000000263944,-0.000000263973,-0.000000264047,-0.000000264180,-0.000000264176,-0.000000264203,-0.000000264240,-0.000000264374,-0.000000264405,-0.000000264419,-0.000000264452,-0.000000264506,-0.000000264541,-0.000000264593,-0.000000264701,-0.000000264712,-0.000000264825,-0.000000264816,-0.000000264803,-0.000000264853,-0.000000264908,-0.000000264927,-0.000000264955,-0.000000265053,-0.000000264986,-0.000000265013,-0.000000265001,-0.000000265046,-0.000000265073,-0.000000265074,-0.000000265030,-0.000000265020,-0.000000265081,-0.000000265041,-0.000000265051,-0.000000265038,-0.000000264972,-0.000000264981,-0.000000264973,-0.000000264938,-0.000000264923,-0.000000264935,-0.000000264914,-0.000000264762,-0.000000264813,-0.000000264737,-0.000000264696,-0.000000264550,-0.000000264477,-0.000000264475,-0.000000264412,-0.000000264338,-0.000000264335,-0.000000264239,-0.000000264189,-0.000000264166,-0.000000264077,-0.000000263967,-0.000000263883,-0.000000263871,-0.000000263712,-0.000000263680,-0.000000263601,-0.000000263630,-0.000000263538,-0.000000263412,-0.000000263317,-0.000000263271,-0.000000263180,-0.000000263082,-0.000000263085,-0.000000262949,-0.000000262929,-0.000000262813,-0.000000262764,-0.000000262721,-0.000000262607,-0.000000262562,-0.000000262502,-0.000000262442,-0.000000262358,-0.000000262273,-0.000000262235,-0.000000262178,-0.000000262073,-0.000000261960,-0.000000261921,-0.000000261862,-0.000000261846,-0.000000261742,-0.000000261619,-0.000000261576,-0.000000261541,-0.000000261456,-0.000000261441,-0.000000261387,-0.000000261273,-0.000000261220,-0.000000261240,-0.000000261100,-0.000000261054,-0.000000260976,-0.000000260896,-0.000000260920,-0.000000260854,-0.000000260839,-0.000000260883,-0.000000260734,-0.000000260725,-0.000000260658,-0.000000260649
-0.000000263265,-0.000000263256,-0.000000263428,-0.000000263419,-0.000000263414,-0.000000263475,-0.000000263442,-0.000000263579,-0.000000263588,-0.000000263549,-0.000000263688,-0.000000263754,-0.000000263761,-0.000000263917,-0.000000263929,-0.000000264007,-0.000000264060,-0.000000264138,-0.000000264164,-0.000000264256,-0.000000264242,-0.000000264360,-0.000000264370,-0.000000264414,-0.000000264483,-0.000000264532,-0.000000264580,-0.000000264567,-0.000000264679,-0.000000264691,-0.000000264858,-0.000000264851,-0.000000264831,-0.000000264864,-0.000000264934,-0.000000264904,-0.000000264978,-0.000000264982,-0.000000265029,-0.000000265062,-0.000000264987,-0.000000265087,-0.000000265041,-0.000000265013,-0.000000265051,-0.000000265024,-0.000000265018,-0.000000264998,-0.000000265064,-0.000000265007,-0.000000265031,-0.000000265008,-0.000000264943,-0.000000264982,-0.000000264921,-0.000000264925,-0.000000264865,-0.000000264753,-0.000000264808,-0.000000264671,-0.000000264650,-0.000000264581,-0.000000264473,-0.000000264443,-0.000000264381,-0.000000264309,-0.000000264305,-0.000000264264,-0.000000264165,-0.000000264139,-0.000000264072,-0.000000263945,-0.000000263877,-0.000000263793,-0.000000263734,-0.000000263713,-0.000000263630,-0.000000263604,-0.000000263530,-0.000000263443,-0.000000263321,-0.000000263246,-0.000000263177,-0.000000263111,-0.000000263063,-0.000000262983,-0.000000262870,-0.000000262852,-0.000000262734,-0.000000262695,-0.000000262594,-0.000000262586,-0.000000262518,-0.000000262433,-0.000000262347,-0.000000262231,-0.000000262197,-0.000000262103,-0.000000262052,-0.000000261948,-0.000000261939,-0.000000261819,-0.000000261767,-0.000000261699,-0.000000261633,-0.000000261560,-0.000000261524,-0.000000261451,-0.000000261434,-0.000000261339,-0.000000261391,-0.000000261250,-0.000000261218,-0.000000261151,-0.000000261158,-0.000000260899,-0.000000260942,-0.000000260941,-0.000000260825,-0.000000260818,-0.000000260805,-0.000000260783,-0.000000260701,-0.000000260671,-0.000000260596
-0.000000263290,-0.000000263249,-0.000000263396,-0.000000263392,-0.000000263441,-0.000000263532,-0.000000263485,-0.000000263520,-0.000000263556,-0.000000263656,-0.000000263674,-0.000000263766,-0.000000263795,-0.000000263888,-0.000000263919,-0.000000264014,-0.000000264025,-0.000000264061,-0.000000264163,-0.000000264216,-0.000000264223,-0.000000264322,-0.000000264396,-0.000000264396,-0.000000264431,-0.000000264543,-0.000000264549,-0.000000264571,-0.000000264682,-0.000000264708,-0.000000264823,-0.000000264833,-0.000000264856,-0.000000264877,-0.000000264932,-0.000000264966,-0.000000264922,-0.000000265041,-0.000000265041,-0.000000265006,-0.000000265024,-0.000000265014,-0.000000265074,-0.000000265116,-0.000000265021,-0.000000265031,-0.000000265073,-0.000000265005,-0.000000265111,-0.000000265089,-0.000000265030,-0.000000264998,-0.000000264983,-0.000000264950,-0.000000264888,-0.000000264894,-0.000000264887,-0.000000264777,-0.000000264807,-0.000000264698,-0.000000264696,-0.000000264583,-0.000000264522,-0.000000264496,-0.000000264410,-0.000000264362,-0.000000264316,-0.000000264270,-0.000000264162,-0.000000264148,-0.000000264057,-0.000000263956,-0.000000263877,-0.000000263810,-0.000000263737,-0.000000263652,-0.000000263629,-0.000000263611,-0.000000263580,-0.000000263421,-0.000000263309,-0.000000263271,-0.000000263162,-0.000000263104,-0.000000263031,-0.000000262957,-0.000000262926,-0.000000262860,-0.000000262783,-0.000000262709,-0.000000262666,-0.000000262572,-0.000000262535,-0.000000262391,-0.000000262332,-0.000000262219,-0.000000262208,-0.000000262108,-0.000000262084,-0.000000261993,-0.000000261921,-0.000000261836,-0.000000261833,-0.000000261720,-0.000000261676,-0.000000261594,-0.000000261565,-0.000000261466,-0.000000261437,-0.000000261382,-0.000000261366,-0.000000261243,-0.000000261206,-0.000000261119,-0.000000261070,-0.000000261008,-0.000000260926,-0.000000260849,-0.000000260886,-0.000000260865,-0.000000260827,-0.000000260667,-0.000000260696,-0.000000260670,-0.000000260685
-0.000000263226,-0.000000263287,-0.000000263393,-0.000000263409,-0.000000263371,-0.000000263479,-0.000000263548,-0.000000263575,-0.000000263567,-0.000000263626,-0.000000263688,-0.000000263735,-0.000000263834,-0.000000263877,-0.000000263916,-0.000000264007,-0.000000264094,-0.000000264151,-0.000000264224,-0.000000264226,-0.000000264236,-0.000000264352,-0.000000264370,-0.000000264401,-0.000000264408,-0.000000264526,-0.000000264582,-0.000000264533,-0.000000264700,-0.000000264713,-0.000000264796,-0.000000264784,-0.000000264910,-0.000000264858,-0.000000264943,-0.000000264942,-0.000000264958,-0.000000265047,-0.000000265038,-0.000000265002,-0.000000265039,-0.000000265079,-0.000000265065,-0.000000265079,-0.000000265043,-0.000000265051,-0.000000265034,-0.000000265011,-0.000000265033,-0.000000265027,-0.000000265012,-0.000000264955,-0.000000265001,-0.000000264961,-0.000000264874,-0.000000264930,-0.000000264848,-0.000000264789,-0.000000264838,-0.000000264718,-0.000000264646,-0.000000264597,-0.000000264494,-0.000000264478,-0.000000264423,-0.000000264373,-0.000000264289,-0.000000264219,-0.000000264130,-0.000000264118,-0.000000264052,-0.000000263947,-0.000000263913,-0.000000263788,-0.000000263730,-0.000000263682,-0.000000263645,-0.000000263629,-0.000000263497,-0.000000263416,-0.000000263332,-0.000000263245,-0.000000263194,-0.000000263115,-0.000000263091,-0.000000262965,-0.000000262928,-0.000000262793,-0.000000262758,-0.000000262722,-0.000000262680,-0.000000262610,-0.000000262534,-0.000000262469,-0.000000262318,-0.000000262181,-0.000000262243,-0.000000262091,-0.000000262086,-0.000000261936,-0.000000261911,-0.000000261829,-0.000000261789,-0.000000261732,-0.000000261658,-0.000000261602,-0.000000261530,-0.000000261448,-0.000000261378,-0.000000261343,-0.000000261330,-0.000000261303,-0.000000261228,-0.000000261168,-0.000000261078,-0.000000261105,-0.000000260960,-0.000000260871,-0.000000260889,-0.000000260887,-0.000000260791,-0.000000260713,-0.000000260689,-0.000000260640,-0.000000260640
-0.000000263306,-0.000000263298,-0.000000263392,-0.000000263371,-0.000000263411,-0.000000263507,-0.000000263488,-0.000000263513,-0.000000263593,-0.000000263621,-0.000000263689,-0.000000263794,-0.000000263818,-0.000000263884,-0.000000263930,-0.000000264007,-0.000000264103,-0.000000264155,-0.000000264224,-0.000000264255,-0.000000264274,-0.000000264357,-0.000000264364,-0.000000264466,-0.000000264444,-0.000000264546,-0.000000264629,-0.000000264588,-0.000000264666,-0.000000264709,-0.000000264815,-0.000000264829,-0.000000264836,-0.000000264860,-0.000000264963,-0.000000264980,-0.000000264953,-0.000000264991,-0.000000265020,-0.000000265024,-0.000000265012,-0.000000265040,-0.000000265055,-0.000000265116,-0.000000265048,-0.000000264982,-0.000000265039,-0.000000264989,-0.000000265030,-0.000000265003,-0.000000265048,-0.000000264981,-0.000000264963,-0.000000264906,-0.000000264966,-0.000000264932,-0.000000264884,-0.000000264770,-0.000000264865,-0.000000264742,-0.000000264659,-0.000000264564,-0.000000264580,-0.000000264492,-0.000000264361,-0.000000264382,-0.000000264271,-0.000000264255,-0.000000264107,-0.000000264127,-0.000000264048,-0.000000263987,-0.000000263896,-0.000000263796,-0.000000263745,-0.000000263680,-0.000000263670,-0.000000263604,-0.000000263441,-0.000000263371,-0.000000263378,-0.000000263298,-0.000000263235,-0.000000263074,-0.000000263034,-0.000000262975,-0.000000262900,-0.000000262915,-0.000000262723,-0.000000262732,-0.000000262657,-0.000000262567,-0.000000262533,-0.000000262393,-0.000000262305,-0.000000262262,-0.000000262208,-0.000000262085,-0.000000262129,-0.000000262016,-0.000000261935,-0.000000261842,-0.000000261827,-0.000000261739,-0.000000261702,-0.000000261601,-0.000000261574,-0.000000261428,-0.000000261432,-0.000000261337,-0.000000261368,-0.000000261267,-0.000000261243,-0.000000261095,-0.000000261081,-0.000000261005,-0.000000260956,-0.000000260911,-0.000000260895,-0.000000260846,-0.000000260835,-0.000000260770,-0.000000260732,-0.000000260646,-0.000000260636
-0.000000263251,-0.000000263395,-0.000000263380,-0.000000263356,-0.000000263395,-0.000000263474,-0.000000263559,-0.000000263518,-0.000000263577,-0.000000263645,-0.000000263675,-0.000000263749,-0.000000263889,-0.000000263893,-0.000000263937,-0.000000263931,-0.000000264149,-0.000000264156,-0.000000264166,-0.000000264208,-0.000000264247,-0.000000264341,-0.000000264441,-0.000000264426,-0.000000264426,-0.000000264525,-0.000000264574,-0.000000264633,-0.000000264668,-0.000000264686,-0.000000264814,-0.000000264771,-0.000000264841,-0.000000264874,-0.000000264953,-0.000000264943,-0.000000264946,-0.000000265024,-0.000000265041,-0.000000265041,-0.000000264982,-0.000000265081,-0.000000265037,-0.000000265067,-0.000000265057,-0.000000265046,-0.000000264995,-0.000000265019,-0.000000265072,-0.000000265021,-0.000000264996,-0.000000264999,-0.000000264966,-0.000000264941,-0.000000264955,-0.000000264882,-0.000000264924,-0.000000264812,-0.000000264834,-0.000000264661,-0.000000264639,-0.000000264599,-0.000000264480,-0.000000264475,-0.000000264428,-0.000000264381,-0.000000264245,-0.000000264247,-0.000000264142,-0.000000264139,-0.000000264093,-0.000000263978,-0.000000263908,-0.000000263867,-0.000000263732,-0.000000263627,-0.000000263626,-0.000000263620,-0.000000263539,-0.000000263423,-0.000000263308,-0.000000263198,-0.000000263149,-0.000000263160,-0.000000263033,-0.000000262973,-0.000000262909,-0.000000262956,-0.000000262779,-0.000000262707,-0.000000262645,-0.000000262561,-0.000000262492,-0.000000262430,-0.000000262337,-0.000000262220,-0.000000262226,-0.000000262109,-0.000000262120,-0.000000261950,-0.000000261932,-0.000000261849,-0.000000261824,-0.000000261733,-0.000000261685,-0.000000261622,-0.000000261549,-0.000000261515,-0.000000261377,-0.000000261313,-0.000000261372,-0.000000261261,-0.000000261243,-0.000000261125,-0.000000261053,-0.000000260923,-0.000000260937,-0.000000260903,-0.000000260889,-0.000000260790,-0.000000260841,-0.000000260686,-0.000000260712,-0.000000260697,-0.000000260629
-0.000000263244,-0.000000263375,-0.000000263404,-0.000000263346,-0.000000263461,-0.000000263469,-0.000000263526,-0.000000263515,-0.000000263579,-0.000000263619,-0.000000263659,-0.000000263785,-0.000000263823,-0.000000263901,-0.000000263866,-0.000000263998,-0.000000264136,-0.000000264148,-0.000000264208,-0.000000264237,-0.000000264343,-0.000000264338,-0.000000264394,-0.000000264378,-0.000000264434,-0.000000264524,-0.000000264565,-0.000000264529,-0.000000264669,-0.000000264713,-0.000000264817,-0.000000264783,-0.000000264848,-0.000000264854,-0.000000264895,-0.000000264961,-0.000000264930,-0.000000265033,-0.000000265019,-0.000000265018,-0.000000265002,-0.000000265037,-0.000000265085,-0.000000265073,-0.000000265062,-0.000000265075,-0.000000265047,-0.000000264980,-0.000000265086,-0.000000265049,-0.000000265022,-0.000000264988,-0.000000264925,-0.000000264965,-0.000000264958,-0.000000264884,-0.000000264893,-0.000000264786,-0.000000264848,-0.000000264710,-0.000000264606,-0.000000264573,-0.000000264518,-0.000000264505,-0.000000264404,-0.000000264380,-0.000000264266,-0.000000264247,-0.000000264206,-0.000000264131,-0.000000264073,-0.000000263946,-0.000000263954,-0.000000263806,-0.000000263731,-0.000000263688,-0.000000263612,-0.000000263558,-0.000000263555,-0.000000263450,-0.000000263345,-0.000000263224,-0.000000263169,-0.000000263098,-0.000000263051,-0.000000262961,-0.000000262963,-0.000000262853,-0.000000262749,-0.000000262762,-0.000000262672,-0.000000262607,-0.000000262494,-0.000000262377,-0.000000262337,-0.000000262273,-0.000000262213,-0.000000262084,-0.000000262078,-0.000000261974,-0.000000261943,-0.000000261852,-0.000000261804,-0.000000261765,-0.000000261639,-0.000000261661,-0.000000261541,-0.000000261472,-0.000000261465,-0.000000261330,-0.000000261323,-0.000000261256,-0.000000261288,-0.000000261125,-0.000000261107,-0.000000260952,-0.000000260923,-0.000000260926,-0.000000260902,-0.000000260789,-0.000000260785,-0.000000260775,-0.000000260742,-0.000000260732,-0.000000260616
-0.000000263222,-0.000000263330,-0.000000263428,-0.000000263421,-0.000000263434,-0.000000263480,-0.000000263541,-0.000000263508,-0.000000263547,-0.000000263583,-0.000000263671,-0.000000263735,-0.000000263877,-0.000000263930,-0.000000263918,-0.000000264009,-0.000000264037,-0.000000264163,-0.000000264170,-0.000000264193,-0.000000264297,-0.000000264373,-0.000000264418,-0.000000264410,-0.000000264483,-0.000000264520,-0.000000264630,-0.000000264606,-0.000000264744,-0.000000264752,-0.000000264787,-0.000000264824,-0.000000264859,-0.000000264895,-0.000000264955,-0.000000264923,-0.000000264923,-0.000000264999,-0.000000265049,-0.000000265030,-0.000000265029,-0.000000265087,-0.000000265083,-0.000000265076,-0.000000265095,-0.000000265061,-0.000000265058,-0.000000264988,-0.000000265054,-0.000000265061,-0.000000265027,-0.000000264976,-0.000000264974,-0.000000264939,-0.000000264995,-0.000000264885,-0.000000264895,-0.000000264789,-0.000000264786,-0.000000264644,-0.000000264675,-0.000000264527,-0.000000264508,-0.000000264526,-0.000000264430,-0.000000264343,-0.000000264255,-0.000000264178,-0.000000264177,-0.000000264089,-0.000000264053,-0.000000263939,-0.000000263923,-0.000000263769,-0.000000263754,-0.000000263645,-0.000000263656,-0.000000263637,-0.000000263599,-0.000000263424,-0.000000263312,-0.000000263259,-0.000000263214,-0.000000263085,-0.000000263067,-0.000000262941,-0.000000262895,-0.000000262853,-0.000000262809,-0.000000262772,-0.000000262636,-0.000000262579,-0.000000262511,-0.000000262379,-0.000000262351,-0.000000262259,-0.000000262161,-0.000000262096,-0.000000262111,-0.000000261952,-0.000000261930,-0.000000261838,-0.000000261803,-0.000000261725,-0.000000261696,-0.000000261612,-0.000000261573,-0.000000261558,-0.000000261435,-0.000000261377,-0.000000261343,-0.000000261274,-0.000000261266,-0.000000261164,-0.000000261071,-0.000000261017,-0.000000260992,-0.000000260876,-0.000000260932,-0.000000260889,-0.000000260801,-0.000000260710,-0.000000260670,-0.000000260686,-0.000000260655
